4.8747	0.169	30	10.3724
5.3552	0.0196	99	12.7297
3.5297	0.0836	34	21.3386
4.5738	0.2192	82	44.4439
2.5861	0.2249	97	169.9735
5.1715	0.2203	66	33.6676
5.7528	0.2519	33	16.0557
3.4397	0.0908	81	58.0716
3.6203	0.0371	30	14.386
1.0353	0.2771	78	492.0782
1.8274	0.169	62	161.3839
4.7043	0.1935	69	30.6521
2.553	0.2529	84	157.3366
2.7515	0.1113	46	54.7459
6.3113	0.0773	77	14.9591
3.6876	0.2294	84	79.2427
4.4457	0.1725	94	47.1796
5.4524	0.1341	48	16.3328
1.4193	0.0565	68	197.4211
1.6266	0.0652	30	72.8243
4.8268	0.0591	84	13.4988
5.6502	0.0331	89	12.9804
1.9296	0.177	76	187.634
4.5353	0.2708	70	45.3946
5.1847	0.0702	78	18.3312
4.9297	0.1799	97	34.9573
6.4011	0.2041	83	31.7565
1.5402	0.076	82	222.6908
5.7714	0.0322	43	6.0216
2.2466	0.246	30	67.7205
6.2144	0.1132	98	26.3224
1.7237	0.262	43	142.5878
6.1652	0.2388	56	25.5208
4.7417	0.0633	78	13.3316
2.4181	0.2361	39	77.7765
5.2577	0.1026	35	9.324
5.2912	0.2367	59	31.2298
3.2805	0.0617	91	63.7802
2.4644	0.0996	72	101.3911
5.3001	0.1889	83	36.7576
4.0046	0.0063	33	7.9993
4.4131	0.2645	59	41.4607
1.3612	0.222	85	357.252
5.81	0.048	41	7.8447
4.9957	0.1301	56	14.0639
4.2511	0.2008	49	31.0497
4.7234	0.1518	69	25.4382
3.5876	0.0188	58	26.2892
1.9881	0.2892	48	136.4518
1.9635	0.1263	63	136.4234
4.2229	0.1967	65	40.6755
5.3549	0.1133	82	25.2475
5.2445	0.0714	62	14.9299
2.6719	0.1521	73	102.8122
6.0274	0.1711	64	23.8761
3.2839	0.2049	50	55.5343
2.2675	0.0719	34	50.7129
5.8265	0.1826	57	21.3978
1.4812	0.2956	67	282.8069
4.4497	0.0165	70	10.8081
4.3448	0.0548	60	16.2798
1.4996	0.1955	30	106.9996
5.7924	0.239	32	14.6988
2.4686	0.0859	91	123.1728
3.5647	0.0955	75	48.8945
1.5762	0.0055	72	159.0989
6.1129	0.1825	70	25.4092
6.186	0.1034	78	19.9086
1.1918	0.0502	100	359.3468
1.8019	0.0758	81	176.1124
1.4021	0.2322	49	201.716
4.9625	0.0694	44	7.1169
3.2025	0.2761	33	44.6805
2.9888	0.265	72	107.292
6.1424	0.2937	50	26.7866
4.204	0.0647	79	27.1111
1.558	0.015	53	121.8424
1.9955	0.1093	69	139.0201
3.4025	0.0033	85	39.9863
3.2325	0.26	81	105.0586
1.8371	0.1105	35	81.1809
1.8999	0.2421	66	185.384
3.5098	0.2438	84	89.524
4.2983	0.2412	98	66.6054
5.302	0.139	67	23.7581
4.2055	0.0726	54	19.0189
2.9219	0.0219	93	72.6131
2.8452	0.0829	99	103.6192
5.0051	0.0449	80	14.5386
1.0956	0.2393	82	459.9163
3.3313	0.0262	76	43.3344
4.1738	0.0997	89	37.3135
4.7139	0.1173	76	23.6065
5.9841	0.2204	58	25.1018
5.7744	0.2644	81	42.2355
3.4231	0.1204	99	79.3106
4.225	0.1159	38	17.8249
1.9493	0.0117	53	86.4215
3.0983	0.1655	47	52.7558
3.507	0.2397	38	40.4885
4.7223	0.2434	61	32.0228
3.8861	0.2953	40	39.4913
3.3016	0.0945	62	48.5003
1.041	0.2981	60	385.7133
4.6887	0.1557	59	22.9539
3.2483	0.2803	73	97.7561
2.6357	0.2645	75	137.1498
5.6023	0.2935	53	31.3712
4.2076	0.1533	60	32.2859
4.3877	0.1466	97	43.6296
2.2186	0.2337	76	170.2134
4.919	0.2778	71	37.469
5.8966	0.2475	31	15.7543
3.4204	0.2663	47	55.0063
1.8846	0.1917	75	197.0028
3.4274	0.1378	74	61.9819
4.9144	0.0005	60	0.6602
3.1927	0.0527	85	60.8995
4.2447	0.0274	51	12.9615
2.7881	0.1447	65	84.2986
2.0438	0.2561	39	101.0135
5.0563	0.0667	94	21.3705
4.0166	0.1315	57	32.1072
2.7308	0.2361	80	130.6124
2.1624	0.1275	60	112.9482
5.8364	0.1951	80	32.8971
3.7252	0.1008	87	52.8802
3.4624	0.2601	98	112.457
5.5104	0.0089	59	6.2813
1.08	0.1038	48	217.5784
2.7452	0.2616	59	101.1748
2.6971	0.1414	32	44.283
5.7181	0.2994	38	21.453
2.8264	0.2975	85	148.6179
2.9222	0.1003	67	70.1866
3.9725	0.0625	32	12.4514
4.6138	0.2316	98	53.3676
4.4933	0.1257	92	34.1034
2.2996	0.265	69	155.2501
4.2186	0.2801	71	57.6163
4.2375	0.0758	59	21.5615
1.0317	0.2685	49	307.2301
4.1193	0.0506	94	30.7464
6.1638	0.2701	77	38.3439
6.1964	0.0446	47	8.1638
3.8082	0.1279	78	48.591
2.8076	0.0668	71	70.8334
6.1239	0.1339	78	22.8958
4.5043	0.0037	99	12.6372
4.0116	0.0582	62	24.3997
6.4503	0.1321	43	11.4483
6.2954	0.2055	36	13.7468
4.5742	0.2413	40	23.1581
1.2703	0.1159	96	366.0175
2.2189	0.1892	77	157.6431
1.4393	0.1154	45	146.4846
3.0544	0.0535	51	40.7781
2.1645	0.2663	69	168.3492
4.7643	0.2769	44	26.8122
5.7259	0.0797	64	13.9624
6.0261	0.0733	98	19.714
5.2874	0.2934	30	17.3591
4.1475	0.0992	93	39.4249
1.2718	0.1269	58	224.2284
3.0827	0.1835	48	57.1587
2.8869	0.1566	37	46.867
2.5805	0.0647	91	107.7639
6.4732	0.264	42	19.9358
5.8227	0.1452	50	16.3112
5.0875	0.0365	91	15.7526
5.9518	0.1113	90	23.648
5.7958	0.2992	33	18.0156
2.6952	0.1934	65	99.6949
3.8948	0.2901	89	87.2713
6.1139	0.0415	58	9.963
4.4942	0.2456	46	29.2004
5.0161	0.0601	85	18.9442
2.822	0.0527	35	33.9525
4.1014	0.2359	94	71.7671
2.6227	0.1492	60	87.1248
1.4872	0.0264	55	138.6554
3.2553	0.0803	60	46.7965
5.5442	0.2309	50	25.0969
4.1034	0.2857	77	66.3777
5.2005	0.0384	77	12.3428
6.0478	0.1053	43	10.6197
4.556	0.1605	90	39.6372
4.5567	0.1153	56	19.4845
2.3436	0.1697	86	156.6782
3.7509	0.1492	38	26.8621
2.816	0.0515	47	44.0133
2.7807	0.1681	31	43.0992
4.9634	0.1761	40	13.6427
4.7852	0.2487	59	31.3225
2.0801	0.2269	40	98.05
4.5207	0.041	73	13.5984
3.535	0.1429	86	68.9277
5.3363	0.1697	51	19.7001
6.1487	0.1374	92	28.2985
5.7769	0.1647	51	17.7051
4.9058	0.2698	69	36.2115
3.1834	0.1707	71	76.8806
2.2666	0.003	42	50.282
4.1772	0.2964	89	76.3168
3.1541	0.0203	48	31.728
3.374	0.1327	94	80.1505
2.6088	0.1035	95	122.574
3.6063	0.0204	83	36.8985
3.0026	0.2379	98	137.3153
1.9465	0.0222	47	79.2924
2.6489	0.169	97	145.6143
6.3135	0.259	98	45.8185
5.5231	0.2156	71	31.8538
6.3418	0.2038	69	26.2637
4.809	0.0618	54	7.8971
5.4528	0.2826	51	29.6201
3.5747	0.1873	59	52.7236
1.9768	0.2246	37	96.8092
5.378	0.2794	61	35.2794
5.3955	0.0414	100	17.0312
4.9443	0.2541	82	40.9383
3.516	0.2115	40	40.3139
3.7905	0.2947	59	60.4373
1.3649	0.1347	71	254.8575
5.8835	0.0963	64	16.8292
5.8838	0.1563	38	13.0055
1.4841	0.2955	39	163.1178
2.4659	0.0613	69	88.2797
5.0802	0.0565	79	17.2149
2.5051	0.3	32	67.1823
1.6866	0.2301	34	110.4758
1.5727	0.2163	87	301.8029
3.1632	0.1563	89	93.4403
6.1709	0.073	77	16.228
2.9715	0.2814	30	46.3299
5.7527	0.2314	88	42.1301
3.7974	0.14	70	47.6534
6.1773	0.2486	38	16.8505
3.9877	0.2602	51	43.0459
6.3925	0.1399	44	13.6928
4.1577	0.0977	61	26.51
3.3289	0.2747	45	57.9903
5.9912	0.1618	46	16.0717
2.9389	0.0006	54	37.4346
1.8297	0.0434	57	110.81
6.322	0.0595	76	13.4621
4.4375	0.0879	98	30.2182
4.536	0.1505	73	30.7295
5.6237	0.0453	31	4.8419
5.6835	0.0552	86	15.8393
4.2247	0.1854	49	29.3521
6.0323	0.0247	60	7.9801
4.122	0.2834	74	62.957
5.8111	0.0107	89	9.4357
6.3653	0.2792	90	45.0475
6.1636	0.151	39	13.5704
3.487	0.068	43	26.3855
4.9131	0.133	81	22.0909
6.1557	0.0377	96	13.3632
3.888	0.2543	89	80.2701
5.1099	0.1215	88	28.2107
3.3406	0.2273	76	86.493
2.9936	0.2508	39	57.1952
4.455	0.0281	33	5.3204
1.0463	0.1269	88	433.7585
6.1344	0.0338	44	6.3594
2.3151	0.1982	61	120.3958
6.4827	0.0479	41	7.3833
1.8818	0.0301	80	145.5464
1.1413	0.1104	95	409.3048
2.1616	0.24	67	157.2693
3.3791	0.0647	41	27.753
2.9611	0.1733	50	62.4497
5.0403	0.1158	86	27.9498
2.0157	0.2011	80	194.4472
5.8699	0.0103	55	6.163
4.1545	0.0396	59	17.8516
4.3118	0.1717	62	33.8194
6.4597	0.008	54	5.1579
6.0296	0.2028	84	35.0078
1.5252	0.0897	43	122.7771
2.7032	0.187	90	134.3457
3.6744	0.0038	76	28.4562
3.2051	0.0486	79	56.2981
1.8382	0.1456	96	237.3544
1.6784	0.2601	36	122.8876
5.4535	0.1449	93	33.2832
5.3806	0.0008	99	10.0832
2.8295	0.2745	80	134.0636
3.7321	0.1212	70	45.2647
2.0659	0.0211	48	72.8649
3.871	0.0325	99	36.78
2.3838	0.2623	72	152.2819
4.4592	0.0057	76	10.4767
3.1292	0.0738	54	44.0909
1.7919	0.1455	84	215.4535
1.7033	0.2611	51	171.1636
2.2945	0.211	57	117.4667
4.6613	0.1434	37	12.5222
4.6225	0.0409	69	11.6308
4.4793	0.0769	41	11.728
3.1512	0.097	61	54.4164
3.1083	0.0567	86	67.5886
4.4307	0.2338	41	25.4011
3.5934	0.1488	95	74.7619
6.2679	0.11	35	8.2322
1.3189	0.1456	41	156.8697
6.2156	0.2827	33	16.1186
5.2263	0.233	45	23.4792
3.0482	0.1946	75	93.1059
2.1433	0.1021	86	153.5548
3.024	0.1615	33	37.2974
5.3955	0.1656	70	26.6956
4.3864	0.0564	98	25.9273
2.404	0.1976	39	72.1503
4.5593	0.2244	100	55.2707
3.6318	0.1407	83	61.7492
3.4638	0.0821	62	41.6404
6.0045	0.1249	89	25.6355
1.3864	0.2443	79	335.254
1.2921	0.1217	66	248.1881
2.3034	0.1945	81	158.5612
2.0152	0.1639	46	103.395
3.1811	0.2456	31	41.0683
4.1492	0.2189	32	22.0296
5.4996	0.276	84	47.1921
4.802	0.2292	64	30.6809
1.655	0.0184	64	137.1175
1.1709	0.2649	62	333.0089
6.2713	0.0414	54	7.6802
4.6119	0.2697	86	54.5556
5.0651	0.2989	60	38.5322
3.0829	0.1655	74	82.8491
2.9966	0.1902	52	65.3391
3.8376	0.2718	52	50.0465
1.9099	0.1772	85	212.0673
4.9991	0.2135	54	22.1315
2.0227	0.1216	52	106.5182
3.2536	0.1772	43	45.3649
1.805	0.0497	84	171.6918
5.1849	0.1169	86	26.4454
5.3904	0.2743	33	18.3222
1.6585	0.2663	69	242.1008
3.7326	0.2483	79	75.8354
3.7567	0.2641	33	32.6855
2.7901	0.2938	74	131.3508
3.9461	0.1694	84	57.0903
3.9298	0.2616	74	66.7689
4.2331	0.2336	53	36.2762
5.3809	0.2685	73	40.7925
5.3699	0.1366	99	33.2655
4.0268	0.252	68	56.6602
1.1849	0.2928	50	274.4219
4.098	0.1402	78	42.3187
2.8823	0.08	79	79.3717
4.5199	0.2216	38	21.3988
3.1858	0.1676	98	105.0964
2.2773	0	68	82.0952
6.1214	0	65	5.6993
2.7446	0	86	69.8622
6.3542	0	60	6.1172
5.5663	0	87	7.5336
2.6161	0	70	63.2139
4.3418	0	92	14.238
6.2839	0	48	3.7642
4.9413	0	76	1.5811
5.0415	0	73	7.7476
1.7022	0	46	88.4478
1.09	0	94	338.0964
3.1095	0	53	32.7646
2.834	0	61	47.5465
3.3328	0	39	20.3642
5.2694	0	62	5.2111
1.0152	0	67	262.266
6.436	0	60	4.912
4.0989	0	69	15.6982
4.947	0	71	0.6704
2.5109	0	99	98.4395
6.003	0	88	8.2325
6.2298	0	78	6.0372
6.0231	0	64	5.1522
4.9196	0	92	0.7271
3.2718	0	64	34.6452
2.47	0	83	85.9359
2.8777	0	67	50.2712
4.8147	0	57	1.8874
5.9971	0	92	9.0937
1.9127	0	81	131.2942
3.4422	0	81	35.6945
3.6219	0	73	28.6958
3.9043	0	50	14.1933
2.8512	0	55	40.9522
2.5853	0	45	41.9132
2.9283	0	80	55.8913
4.4554	0	78	9.0207
5.3311	0	69	7.6547
2.7882	0	87	68.3304
1.8392	0	94	160.629
1.5286	0	42	95.2594
1.4961	0	76	178.1872
1.024	0	100	388.0708
2.6214	0	36	32.0699
2.2266	0	89	111.7702
3.8724	0	32	9.3054
1.5651	0	70	153.5127
1.2734	0	37	109.0544
1.8535	0	32	53.7425
4.8044	0	82	4.2772
3.1005	0	38	23.5478
5.1285	0	56	5.4811
5.2771	0	30	3.8171
1.7548	0	74	137.1655
5.6954	0	86	7.4767
5.8805	0	65	5.9764
3.4207	0	37	16.595
5.8035	0	59	5.7954
5.9486	0	64	4.891
2.0253	0	41	59.7589
3.8305	0	89	27.0681
2.2481	0	45	55.3027
2.4287	0	80	84.2867
1.9369	0	92	146.245
6.172	0	100	9.9145
1.9763	0	57	87.502
3.1767	0	39	22.2965
1.6146	0	84	176.4364
5.098	0	53	4.4823
4.4835	0	85	9.3903
5.5152	0	74	7.23
4.7331	0	35	1.8108
5.657	0	52	5.7345
1.2502	0	49	146.3762
2.9249	0	98	68.5274
2.4387	0	72	76.1309
5.1514	0	38	2.841
4.0949	0	68	14.2478
1.1556	0	99	328.4466
1.3023	0	57	162.5675
2.4225	0	52	55.1594
3.3813	0	93	44.8682
3.55	0	43	17.1715
2.5044	0	53	52.3646
1.5501	0	55	122.4253
2.3497	0	99	111.7558
5.2118	0	34	2.4753
5.952	0	90	7.4289
6.0088	0	99	9.0158
4.9723	0	45	0.5066
4.7537	0	67	4.1912
4.8595	0	56	1.5749
4.5506	0	69	6.7323
1.7473	0	99	183.9987
4.2945	0	91	14.1663
4.4984	0	62	7.8747
2.0556	0	47	67.4698
2.8087	0	67	52.187
2.5956	0	60	56.4429
4.3321	0	64	9.5545
1.3382	0	37	101.4302
4.8962	0	94	2.1732
5.9361	0	45	4.7589
3.6347	0	90	34.7542
3.285	0	40	20.534
3.5828	0	97	38.8745
5.7256	0	94	8.4634
1.7583	0	39	71.4159
2.2289	0	72	89.52
3.5165	0	75	30.6415
3.3168	0	81	40.5451
6.45	0	95	8.0764
2.7777	0	84	66.4644
4.0879	0	80	18.0391
2.5573	0	98	94.4375
6.3869	0	59	5.2779
6.2406	0	47	4.2573
2.1834	0	65	84.5593
4.9022	0	95	2.5652
6.2713	0	74	6.0353
1.9667	0	88	135.7085
1.0673	0	47	172.8287
6.3278	0	67	5.2875
6.417	0	33	3.5998
5.1435	0	59	6.6095
3.1971	0	89	50.7824
5.7085	0	94	9.198
4.9232	0	67	1.3612
2.3602	0	54	59.6324
1.5759	0	54	117.8823
5.4366	0	42	3.2536
5.0685	0	63	6.4209
2.0902	0	72	100.0509
2.3153	0	62	71.6078
4.8491	0	73	1.5373
4.2806	0	59	10.2269
6.0899	0	66	5.2973
5.0458	0	86	8.7739
6.3644	0	65	5.3982
6.4407	0	51	4.0756
1.6624	0	50	100.8634
2.3488	0	64	71.5987
2.3391	0	77	86.8302
2.9572	0	61	41.9568
5.9705	0	69	5.3078
4.9254	0	48	1.2742
4.9005	0	94	2.622
2.6069	0	31	27.7
5.395	0	53	5.9291
6.4529	0	35	2.567
2.3226	0	97	112.5979
5.0514	0	77	7.9279
1.0596	0	42	155.7058
5.638	0	65	6.0608
3.0378	0	55	36.0975
5.7703	0	63	4.8969
2.596	0	68	62.6855
6.2249	0	66	6.3987
1.8384	0	70	121.3222
1.0232	0	86	335.1656
2.7916	0	46	35.4477
2.9548	0	58	39.3408
2.1373	0	94	126.7853
2.1343	0	64	86.1137
1.8313	0	75	130.1993
6.1329	0	85	6.9302
4.1487	0	83	18.0116
6.2504	0	87	6.9137
3.768	0	39	13.0851
3.5581	0	35	13.9868
1.9686	0	69	105.5226
6.4386	0	41	2.9415
1.4792	0	34	80.1783
3.1382	0	75	45.2497
3.0763	0	84	53.5021
2.6382	0	69	62.7148
3.335	0	66	32.597
4.6054	0	68	6.6811
4.6236	0	100	8.0373
4.8025	0	48	1.0598
4.9461	0	98	0.2648
1.4043	0	52	133.6055
1.6956	0	45	86.7425
5.8997	0	53	5.7934
1.9853	0	78	118.1098
4.9835	0	66	-0.4333
4.9138	0	65	0.7363
2.2532	0	74	90.2709
4.8588	0	58	1.6656
4.7046	0	73	4.3769
3.2606	0	60	32.3293
5.7175	0	85	7.4281
2.3808	0	42	47.1466
3.8925	0	86	24.4868
2.7369	0	78	64.371
4.6952	0	36	3.0493
2.5713	0	34	32.8542
3.1041	0	49	29.9744
3.6085	0	64	24.1626
5.7818	0	56	5.5906
1.7881	0	65	117.5711
2.8947	0	70	50.3097
1.3347	0	100	274.4291
5.6725	0	58	6.2086
2.8494	0	81	60.1678
2.8586	0	49	36.4593
4.2318	0	40	7.1783
4.9599	0	83	0.6954
3.8832	0	71	19.5366
2.4199	0	32	33.5009
4.8282	0	91	3.3106
3.7311	0	76	25.0143
2.0288	0	50	72.5045
6.3159	0	30	2.7489
6.3951	0	79	7.6589
2.563	0	96	91.2983
1.4637	0	45	109.414
4.7461	0	76	3.148
6.3324	0	54	4.9234
2.4677	0	54	54.8665
5.7243	0	51	4.5244
2.6211	0	77	70.3701
5.7271	0	98	9.3999
5.0255	0	50	5.4256
6.3441	0	65	5.6426
3.1219	0	41	25.4398
6.2772	0	47	4.2799
5.3827	0	70	6.9386
3.6363	0	52	18.8113
4.0673	0	100	23.2766
4.2388	0	66	11.2662
6.0835	0	79	7.7456
5.4325	0	84	8.5471
5.1637	0	67	7.3685
1.8489	0	64	109.0448
5.2157	0	85	7.4462
2.371	0	66	72.893
1.6855	0	39	76.0108
3.4148	0	75	35.4522
4.9134	0	87	0.8927
4.3928	0	56	8.3984
1.4567	0	60	146.2877
2.2167	0	74	92.1173
5.5645	0	85	7.0485
1.6115	0	33	68.7044
1.5618	0	75	164.9115
6.4289	0	54	4.9873
6.3187	0	98	9.6012
4.2619	0	83	14.7633
6.4833	0	49	4.1465
3.9726	0	96	25.135
2.2014	0	35	45.4525
1.496	0	47	110.8357
2.4899	0	36	37.0058
1.7825	0	36	65.5102
5.3491	0	50	3.9792
1.2028	0	78	245.6139
2.5309	0	48	46.0512
5.8534	0	43	4.1361
2.3639	0	33	37.2717
6.4744	0	73	6.9821
3.2957	0	53	27.128
6.4379	0	73	6.6368
2.9247	0	88	62.7776
5.8645	0	39	4.2562
6.1017	0	59	5.1831
4.7546	0	90	3.9767
3.9753	0	72	17.7075
2.4065	0	56	60.0604
5.771	0	61	5.4834
4.9047	0	60	1.354
5.4489	0	60	5.7998
5.4917	0	81	8.3519
4.4411	0	85	11.6938
6.3335	0	56	3.9493
3.0263	0	62	39.7943
1.8275	0	75	130.3838
2.9312	0	38	26.9221
4.0456	0	44	11.1705
4.3443	0	71	11.0358
5.9989	0	69	6.1687
2.8487	0	83	62.6255
4.9168	0	59	1.8225
4.8557	0	30	0.9211
2.4065	0	52	56.6162
1.446	0	40	97.4692
